split,episode_idx,n_steps,total_cost,mean_step_cost,std_step_cost,total_trade_cost,total_liquidation_cost,mean_loss
train,0,252,923.2059208765245,3.6635155590338266,5.962926826072315,1040.985724406824,6.623578895949478,1.4715614194869995
train,1,252,1035.1059427324622,4.107563264811358,8.341132897616129,1125.6511543933757,12.492526086814374,2.130655320863875
train,2,252,902.7153304220542,3.5822036921510088,6.107393640738355,834.7938628959905,2.04425501187588,2.9229509452032665
train,3,252,1616.0703039568639,6.412977396654222,11.030438404545626,1376.9084961511517,8.784366182706465,3.9114948123220414
train,4,252,1575.3564053521468,6.251414306952964,10.556027462042719,1337.1702452897596,10.78250089997943,8.084056935613118
train,5,252,1320.7235461520197,5.240966452984205,8.744313454223317,1131.2945926376544,15.386131508053163,8.866732992823161
train,6,252,1175.3327476887096,4.6640188400345615,7.794849357521812,1043.4770571726767,12.861920037596086,8.775088153188191
train,7,252,893.1748059946166,3.5443444682326053,6.268239373549697,894.8861018806605,3.2702572063679325,8.76775466260456
train,8,252,866.7662516039079,3.4395486174758245,5.14503818993844,861.799091736335,3.537579391030765,8.973699168553429
train,9,252,871.377685509214,3.457847958369897,6.491451075421484,985.4967479607403,2.5715802124334863,9.115535068133521
train,10,252,1285.600646487154,5.101589867012517,7.2257873224450755,1137.2106569485322,15.84536715533841,9.679761341639928
train,11,252,814.5542313341131,3.2323580608496556,6.409228364621161,780.0611671098196,4.12343509180869,9.633754277986194
train,12,252,790.3938617339589,3.136483578309361,5.893244960648046,818.193190419597,5.480405349965374,10.085112704171074
train,13,252,1188.1724448215157,4.714970019132999,6.96835040175477,1046.6902685255866,10.198576766184186,10.229597174932087
train,14,252,1250.5128289942868,4.962352496009074,9.727468659377603,1351.2463457562803,5.5797373579520615,9.939852478012206
train,15,252,755.3395368541895,2.997379114500752,5.476077890074778,717.9602938713501,0.5636578302828518,10.495551487756154
train,16,252,932.79749364466,3.7015773557327774,6.046977018863003,837.3287125678855,2.10691802827271,9.89288057599749
train,17,252,868.2426428269923,3.4454073128055254,6.0929688787463485,721.8952825966777,5.189722218598395,9.71523570446741
train,18,252,814.8944609178319,3.2337081782453647,5.873993786622747,918.6684986185134,0.43449434037670615,10.305284882348682
train,19,252,502.39615609668476,1.9936355400662096,5.157212982583738,638.4686667425292,12.238849349718592,10.52516618229094
train,20,252,903.4546333941752,3.5851374341038698,5.5710574956757775,799.203143075783,8.070455281981653,10.753296655321877
train,21,252,740.8278483480727,2.9397930490002886,4.902665363827553,722.3640441930286,0.7896863176411874,10.646257381590585
train,22,252,718.5965602062219,2.851573651611991,5.219057286393255,733.9783288195899,8.940158625487205,10.65527061810569
train,23,252,761.6098684516672,3.022261382744711,7.029760065403345,601.8404700153787,5.437378901258986,10.754034201304117
train,24,252,973.4310947254569,3.862821804466099,6.046556273267222,1075.0446499135571,13.056276613383554,11.058915463704912
train,25,252,721.0165949040113,2.861176963904807,6.466530853709678,728.0563072332803,5.086564244531355,10.680681266481914
train,26,252,700.1898084881944,2.778530986064264,5.899117947231837,710.1769817360657,11.566758789086078,11.123690506768606
train,27,252,544.4023822321724,2.1603269136197314,7.052181046207305,552.4196475181396,6.671146914728828,11.66623482250032
train,28,252,509.27341844025585,2.020926263651809,6.204311492934264,614.754517359432,6.104690975860211,11.822625239690145
train,29,252,688.9237805878348,2.733824526142201,6.025519469088952,610.5553309263997,10.889824895477515,12.120908139243959
train,30,252,476.09494064132025,1.8892656374655563,6.827865804577868,487.0254384033495,9.099735433405094,11.944203210255456
train,31,252,766.1275028228722,3.040188503265366,7.057031378079717,753.0693057205231,10.299273821550468,12.629488222182744
train,32,252,555.9165951052751,2.2060182345447426,5.960873595246644,614.7699873586334,8.815918473160878,12.969618119890727
train,33,252,729.9046154682685,2.8964468867788433,5.442648790116526,710.4662929559879,14.120092919933647,12.654704116639637
train,34,252,821.5665093719608,3.260184560999844,6.133557166571189,815.1491788112683,14.974936787357555,12.776631309872581
train,35,252,551.5132941240984,2.1885448179527716,5.25036032706725,525.8605834247619,8.986823391054763,12.289769184021722
train,36,252,652.4900967782352,2.589246415786647,6.130086908473391,629.4679522961617,10.129441654199704,12.101813043866839
train,37,252,678.0152795403213,2.6905368235727036,5.324290668511176,706.5452931147165,14.025696534875681,12.103805712291173
train,38,252,558.150944474314,2.214884700294897,5.426543849743102,559.8551087310551,6.226493433142717,12.078198145306299
train,39,252,548.8213341378641,2.1778624370550164,5.354126558315538,630.030574990995,10.86387798541961,12.158989141857813
train,40,252,524.9457455183598,2.0831180377712686,5.236825324710669,560.8861621555938,11.70541495593252,12.330196895296611
train,41,252,457.00134860004135,1.8134974150795293,6.126723396783028,408.92254590634354,10.625890693937437,11.890007847831363
train,42,252,479.80344847361,1.903981938387341,6.012255283137961,573.3441082078333,4.073470184178598,11.789257019285172
train,43,252,421.27906421760474,1.6717423183238282,6.00716259674759,377.812603157413,6.909396518674539,11.444536466447135
train,44,252,417.8412036817789,1.6581000146102338,4.530675397881391,519.2588455645724,12.814711784953301,11.39813805004907
train,45,252,403.63332240620804,1.6017195333579686,5.726007372207808,487.22505048076704,11.244116905998775,11.41765552853781
train,46,252,831.2354006430501,3.298553177154961,6.704791432057511,737.3011162026999,8.858981822382164,11.24163666225615
train,47,252,218.40102750497198,0.866670744067349,5.649083817049392,336.71478787680684,10.839448684770737,10.989550492120168
