         5174197990 function calls (2981003241 primitive calls) in 1545.318 seconds

   Ordered by: cumulative time
   List reduced from 7252 to 60 due to restriction <60>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  1511622    2.885    0.000   23.453    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/_dynamo/eval_frame.py:1240(_fn)
  1511619    5.946    0.000   19.440    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/optim/optimizer.py:1027(zero_grad)
  8515070   19.360    0.000   19.360    0.000 {built-in method torch.relu}
  1511619   10.790    0.000   17.652    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/optim/adam.py:139(_init_group)
53914518/14108472   13.489    0.000   15.763    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/nn/modules/module.py:2837(named_modules)
247646533   15.330    0.000   15.330    0.000 {method 'append' of 'list' objects}
  3023238    2.315    0.000   14.787    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/utils/_contextlib.py:120(decorate_context)
  3023238    4.235    0.000   14.527    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/autograd/profiler.py:860(__exit__)
  9069714   13.580    0.000   13.580    0.000 {method 'mul_' of 'torch._C.TensorBase' objects}
        1    0.167    0.167   13.566   13.566 /Users/alexd/Documents/GitHub/deep-hedging/src/orchestrator.py:54(test)
  9069714   13.430    0.000   13.430    0.000 {method 'add_' of 'torch._C.TensorBase' objects}
 64495744    8.953    0.000   13.190    0.000 /opt/homebrew/Cellar/python@3.14/3.14.0_1/Frameworks/Python.framework/Versions/3.14/lib/python3.14/random.py:500(uniform)
  9069714   11.484    0.000   11.484    0.000 {method 'addcdiv_' of 'torch._C.TensorBase' objects}
  1511619   11.452    0.000   11.452    0.000 {built-in method torch._foreach_norm}
  9069714    6.112    0.000   11.321    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/optim/optimizer.py:91(_get_value)
  9069714   11.310    0.000   11.310    0.000 {method 'addcmul_' of 'torch._C.TensorBase' objects}
  9069714   10.876    0.000   10.876    0.000 {method 'lerp_' of 'torch._C.TensorBase' objects}
 20809726    6.619    0.000   10.694    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/autograd/grad_mode.py:184(__init__)
  3023238    3.094    0.000    9.860    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/utils/_foreach_utils.py:57(_has_foreach_support)


