         462161975 function calls (282517170 primitive calls) in 161.018 seconds

   Ordered by: cumulative time
   List reduced from 7282 to 60 due to restriction <60>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  1042468    0.427    0.000    2.955    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/nn/functional.py:1712(relu)
   167496    0.322    0.000    2.606    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/_dynamo/eval_frame.py:1240(_fn)
  1084341    2.464    0.000    2.464    0.000 {built-in method torch.relu}
   167492    0.670    0.000    2.157    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/optim/optimizer.py:1027(zero_grad)
   167492    1.216    0.000    1.996    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/optim/adam.py:139(_init_group)
5904234/1549338    1.543    0.000    1.801    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/nn/modules/module.py:2837(named_modules)
   334984    0.468    0.000    1.639    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/autograd/profiler.py:860(__exit__)
   334984    0.258    0.000    1.609    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/utils/_contextlib.py:120(decorate_context)
  1004952    1.552    0.000    1.552    0.000 {method 'mul_' of 'torch._C.TensorBase' objects}
  1004952    1.518    0.000    1.518    0.000 {method 'add_' of 'torch._C.TensorBase' objects}
        3    0.002    0.001    1.430    0.477 /Users/alexd/Documents/GitHub/deep-hedging/src/hedging_result.py:107(step_frame)
 22105057    1.425    0.000    1.425    0.000 {method 'append' of 'list' objects}
  1004952    1.312    0.000    1.312    0.000 {method 'addcdiv_' of 'torch._C.TensorBase' objects}
   167492    1.310    0.000    1.310    0.000 {built-in method torch._foreach_norm}
  1004952    1.288    0.000    1.288    0.000 {method 'addcmul_' of 'torch._C.TensorBase' objects}
  1004952    0.691    0.000    1.287    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/optim/optimizer.py:91(_get_value)
  1004952    1.240    0.000    1.240    0.000 {method 'lerp_' of 'torch._C.TensorBase' objects}
     4011    0.005    0.000    1.235    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/pandas/core/frame.py:702(__init__)
     4000    0.009    0.000    1.233    0.000 /Users/alexd/Documents/GitHub/deep-hedging/src/hedging_result.py:72(step_frame)


