split,episode_idx,n_steps,total_cost,mean_step_cost,std_step_cost,total_trade_cost,total_liquidation_cost,mean_loss
train,0,22,370.37275995562584,16.835125452528448,24.115325107738375,515.8317041038449,25.322188698158968,
train,1,22,447.78493375441946,20.353860625200884,22.571812494073416,299.33428915204024,20.752943892593525,
train,2,22,130.39624911116866,5.927102232325847,18.6933604498573,285.35693387742305,9.612842787019742,
train,3,22,196.6968204810356,8.9407645673198,22.746297630595276,264.8939729851085,2.846669745756805,
train,4,22,202.46335663736338,9.20287984715288,12.061345501038842,228.03601071353654,14.971571972464837,
train,5,22,401.02184904506066,18.228265865684577,33.140180151462225,288.12443707640955,7.003435972653271,
train,6,22,233.91065229964525,10.632302377256602,20.510742579934906,199.11479563919352,3.4087499883829744,
train,7,22,409.4903987342346,18.613199942465208,24.692864055256663,326.42551813994294,16.24467660667982,
train,8,22,365.4360052953967,16.610727513427122,29.15438292599569,409.0429077510475,24.07431280422338,
train,9,22,283.9610976466523,12.907322620302377,20.07075561951835,315.7787612667817,20.996865521870728,
train,10,22,199.2443703609355,9.056562289133431,19.926637567537156,269.22789900294805,22.405582573850662,
train,11,22,308.8940780956627,14.040639913439211,14.698586100198582,348.12049928665715,10.028123587666581,
train,12,22,338.41882476223327,15.382673852828786,19.065659073800273,237.44840390507784,27.249071054803203,
train,13,22,220.88862185003782,10.040391902274447,13.91540245415585,269.22958387990764,15.617961153772757,
train,14,22,348.0790724289195,15.821776019496342,21.187764287770694,248.2526173538119,0.5866948424349171,
train,15,22,287.31537863862025,13.059789938119101,20.586547785849447,303.3074844758772,17.91333285141164,
train,16,22,253.47766406126965,11.521712002784984,18.9799509718001,280.7640463824153,14.468957889721876,
train,17,22,306.3416497385128,13.92462044265967,14.93435446847537,249.9190287862415,6.048905365173661,
train,18,22,274.66654724431106,12.484843056559594,28.26583813363727,343.82845910825046,30.50716584480307,
train,19,22,209.53814764595157,9.524461256634162,24.051414889665814,374.4188442745508,12.493149599285625,
train,20,22,191.72613814943495,8.714824461337953,42.23923979598316,248.83310933988312,28.609490337372748,
train,21,22,318.791521847715,14.490523720350682,24.714707396773992,381.78717018571984,24.175229161883752,
train,22,22,232.81174091898808,10.582351859954004,32.93789673707435,317.7865016053925,11.67654123011056,
train,23,22,128.30015870843965,5.831825395838167,21.698627898870836,309.3357617996037,4.518008837135363,
train,24,22,292.84544875481436,13.311156761582469,19.604981629229567,242.90404396743554,2.5600205347974425,
train,25,22,594.1978998873789,27.008995449426315,29.226303224502278,315.10019979047905,32.52722807831623,
train,26,22,294.37260569266556,13.380572986030252,22.48538321232324,380.18594086964475,29.749034536903018,
train,27,22,255.58500734885962,11.617500334039073,19.671935931177917,315.33265741726865,9.783544535937983,
