         5172947725 function calls (2979220936 primitive calls) in 1554.901 seconds

   Ordered by: cumulative time
   List reduced from 7250 to 60 due to restriction <60>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  1511622    2.879    0.000   23.605    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/_dynamo/eval_frame.py:1240(_fn)
  1511619    6.081    0.000   19.571    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/optim/optimizer.py:1027(zero_grad)
  8515856   19.362    0.000   19.362    0.000 {built-in method torch.relu}
  1511619   10.796    0.000   17.720    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/optim/adam.py:139(_init_group)
53914518/14108472   13.812    0.000   16.041    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/nn/modules/module.py:2837(named_modules)
247614073   15.501    0.000   15.501    0.000 {method 'append' of 'list' objects}
  3023238    2.299    0.000   14.764    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/utils/_contextlib.py:120(decorate_context)
  3023238    4.158    0.000   14.490    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/autograd/profiler.py:860(__exit__)
        1    0.170    0.170   13.733   13.733 /Users/alexd/Documents/GitHub/deep-hedging/src/orchestrator.py:54(test)
  9069714   13.667    0.000   13.667    0.000 {method 'mul_' of 'torch._C.TensorBase' objects}
  9069714   13.517    0.000   13.517    0.000 {method 'add_' of 'torch._C.TensorBase' objects}
 64495744    9.065    0.000   13.077    0.000 /opt/homebrew/Cellar/python@3.14/3.14.0_1/Frameworks/Python.framework/Versions/3.14/lib/python3.14/random.py:500(uniform)
  9069714    6.384    0.000   11.608    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/optim/optimizer.py:91(_get_value)
  1511619   11.587    0.000   11.587    0.000 {built-in method torch._foreach_norm}
  9069714   11.568    0.000   11.568    0.000 {method 'addcdiv_' of 'torch._C.TensorBase' objects}
  9069714   11.443    0.000   11.443    0.000 {method 'addcmul_' of 'torch._C.TensorBase' objects}
  9069714   10.984    0.000   10.984    0.000 {method 'lerp_' of 'torch._C.TensorBase' objects}
 20810512    6.830    0.000   10.939    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/autograd/grad_mode.py:184(__init__)
  3023238    3.052    0.000    9.723    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/utils/_foreach_utils.py:57(_has_foreach_support)


