split,episode_idx,n_steps,total_cost,mean_step_cost,std_step_cost,total_trade_cost,total_liquidation_cost,mean_loss
train,0,22,263.8885836390926,11.994935619958753,29.85464883261088,419.9768275220071,39.86797489501429,
train,1,22,445.7539132243639,20.26154151019836,25.723846884569802,366.2445307960234,26.386279006320894,
train,2,22,310.1274193017525,14.096700877352387,25.22766967268067,238.99837726875913,35.171885033390325,
train,3,22,505.59166942251534,22.981439519205242,33.10909985104202,405.93326377791493,40.612550443200064,
train,4,22,342.0403126168741,15.54728693713064,14.20488733212116,307.37015461293316,15.942758854273999,
train,5,22,497.5108709434766,22.614130497430754,33.360233408961605,370.8469932903028,29.221440753382552,
train,6,22,394.6213743158124,17.93733519617329,20.360231404626454,353.4493652295209,24.35840245061772,
train,7,22,340.86559156508605,15.49389052568573,26.61660314745834,281.7980593488413,7.659753882350634,
train,8,22,198.61109400261557,9.02777700011889,19.200648634746507,298.054284524469,24.321163332447174,
train,9,22,339.3036007450628,15.4228909429574,22.23677273225323,415.2043033870963,40.92132078009139,
train,10,22,382.66143918011,17.39370178091409,34.35863016548399,355.06312075484396,4.553678098183688,
train,11,22,232.24713871067723,10.5566881232126,13.356845239777423,312.16059328778726,6.636187565986674,
train,12,22,88.4091867752367,4.018599398874396,21.82935648348459,322.0503773819478,22.07661455003046,
train,13,22,322.4776812001026,14.658076418186484,18.11677348488513,376.4064269052873,40.08208773881834,
train,14,22,425.97061647605307,19.362300748911505,26.88047925164859,228.77309564743246,3.626613293529136,
train,15,22,406.65261626025,18.484209830011363,23.63519907080581,303.9261170258038,11.650995335883646,
train,16,22,372.6761401247456,16.939824551124797,21.9592434362672,389.07813988618636,13.987338753108798,
train,17,22,547.5677259666805,24.889442089394574,24.30574435079159,414.4091642869761,7.096121077338533,
train,18,22,212.35515455932278,9.652507025423763,17.123131827049395,375.5928564887697,42.359075104458846,
train,19,22,368.50576885154294,16.75026222052468,23.372962841918447,394.9419955394167,16.44509962097065,
train,20,22,440.38395405743336,20.017452457156065,44.960297066463596,391.6321162340199,37.20726075202505,
train,21,22,398.4154340133661,18.109792455153006,30.60577079310435,320.77025215604857,17.615131569698008,
train,22,22,360.07828642097945,16.36719483731725,27.178486133599584,261.3664630474526,27.482213375159535,
train,23,22,241.86694632300484,10.99395210559113,24.316803780889995,340.2966401359595,21.991164727123277,
train,24,22,235.72727151306685,10.714875977866676,23.841487290028947,198.2386483521973,16.866324307584666,
train,25,22,486.4058063333441,22.10935483333382,24.386347605672903,254.6299464772168,29.52401794890472,
train,26,22,295.7463308449714,13.443015038407792,22.990157502762006,350.06164278060425,19.91187707579288,
train,27,22,209.5352260687693,9.524328457671333,21.326337160418962,293.5562295283684,25.078129490244972,
train,28,22,326.35023393589364,14.834101542540619,22.12392030218138,442.886205021035,18.69867571219408,
train,29,22,520.0502724577823,23.63864874808101,28.187787333348005,400.5801052096143,32.210139721029144,
train,30,22,350.89258313287024,15.94966286967592,27.303699742769254,285.8466292011549,28.61254252970627,
train,31,22,273.92335773191564,12.451061715087075,20.88973508103544,308.3076269072447,0.7738838287484207,
train,32,22,275.53387842950974,12.524267201341353,22.906164587095567,365.0540773471444,4.8752532149554035,
train,33,22,260.7217182512627,11.850987193239215,30.052064864655904,299.9391048900818,28.255491070151592,
train,34,22,282.5458481541715,12.842993097916887,27.229623733988486,299.5178999237545,2.5915250327006243,
train,35,22,280.29600705587893,12.74072759344904,25.996516342543263,269.2131123473466,11.29917498047469,
train,36,22,342.3125536469665,15.559661529407567,31.990176273462865,339.1920344107991,38.65509145506849,
train,37,22,195.52157097131158,8.887344135059617,20.048618946876214,256.85542043025714,5.4968432496054005,
train,38,22,169.3646143119054,7.698391559632063,18.611177668147047,312.02459491022324,39.86871521071037,
train,39,22,369.75820212095476,16.807191005497945,35.171721930663914,381.7613564980003,33.83359347971413,
train,40,22,272.3270734598058,12.37850333908208,24.869839448725436,320.53938399018665,7.8454081542177185,
train,41,22,271.9695481160156,12.362252187091617,23.922218965734533,329.8557609181615,4.002379705685382,
train,42,22,603.7672369546111,27.443965316118685,29.486977408052674,476.42130114555755,36.04476704633774,
train,43,22,330.1444087144629,15.006564032475584,24.410865624039314,276.1785271884495,16.820375649513615,
train,44,22,339.74310069142757,15.44286821324671,20.49050598485618,307.54037426077633,20.30025844061995,
train,45,22,232.6692029389046,10.575872860859299,21.470515594039735,244.43382447379403,25.040266940924468,
train,46,22,197.24108982632973,8.965504083014986,17.683598772003766,264.74421716783917,9.224258755118356,
train,47,22,508.0262637139178,23.092102896087177,22.17072074919301,361.68912905437753,24.79243036833054,
train,48,22,623.2968420783549,28.33167463992522,29.614446271947152,362.6398624838913,22.691350157172504,4.404186725616455
train,49,22,111.4050480540988,5.063865820640854,20.942514235568368,282.4682016083097,39.90109112296051,1.9306342124938964
train,50,22,379.29061576517665,17.240482534780757,22.997698869074206,397.8539967090809,30.388822605441963,2.4233336448669434
train,51,22,353.914924268849,16.08704201222041,20.78423699919063,362.52024917852447,21.397906515378896,3.018531024456024
train,52,22,375.74152860337267,17.07916039106239,21.444364060460515,316.6571752439145,12.119547191234728,2.960884523391724
train,53,22,417.67468102738627,18.985212773972105,23.509830724231712,332.54744473287946,2.805703380967134,2.7751079201698303
train,54,22,226.9926907144866,10.31784957793121,19.032742027388462,347.0912093857786,34.12328652213412,2.6409460067749024
train,55,22,523.8528221354611,23.811491915248233,37.84554488475579,451.7451552297612,2.923861209360376,2.5140191316604614
train,56,22,335.53582424523586,15.251628374783449,19.79849288542129,272.1990668487323,9.43612687105048,2.481965661048889
train,57,22,215.38735138842688,9.790334154019405,20.503009765626405,328.72226114374274,0.4514879119897154,2.8542724609375
train,58,22,424.80218182601834,19.309190083000836,29.335043846415843,381.92525687503706,44.59724209254048,2.7542327642440796
train,59,22,223.8681609494493,10.17582549770224,29.349957351804637,220.17595387907363,9.438412880557182,2.719783639907837
train,60,22,438.3206728797059,19.92366694907754,17.660222792882646,376.47275621197446,10.361166205724112,2.651880383491516
train,61,22,72.47785333538197,3.294447878880999,25.486949887904107,330.1334240129229,32.665777941452355,2.5766937136650085
train,62,22,227.85997470243962,10.357271577383617,16.868833228458108,346.12135376237615,39.270720820792775,2.461395597457886
train,63,22,362.36864828569213,16.47130219480419,22.759280927622058,370.0870665263806,40.75033198320544,2.447220265865326
train,64,22,340.118379874264,15.459926357921093,20.01908439985279,306.4273896267801,8.188506345028657,2.654455852508545
train,65,22,214.6531255866145,9.756960253937022,18.992356039166634,284.40010494728864,12.749866299084072,2.8072177171707153
train,66,22,497.27478087162535,22.603399130528427,30.605831787264993,451.8239750159494,29.07565329665647,2.5523754358291626
train,67,22,486.10650405803,22.095750184455905,32.76312286126863,422.8090228834168,24.945708332721217,2.441669750213623
train,68,22,459.59129218084706,20.890513280947594,23.728025773556443,416.69415092239547,24.635811233117746,2.490024149417877
train,69,22,548.9775365360881,24.95352438800401,28.70298469850372,416.2134305382813,3.3789126723928624,2.3667880058288575
train,70,22,265.9097629114511,12.086807405065956,21.706098677336612,358.4794643515041,19.467287539916803,2.436328887939453
train,71,22,606.549051730573,27.57041144229877,24.525932100269614,280.5683014435079,11.941454624014442,2.865808427333832
train,72,22,106.08160381741774,4.8218910826098975,22.15400642232913,295.93447685648516,28.269195857063416,3.3775877952575684
train,73,22,384.8082710201821,17.49128504637191,27.67307781415161,357.3122271994461,18.13144280719844,4.025873482227325
train,74,22,224.36630367376412,10.19846834880746,18.834325842344693,300.25585848969166,22.23481800986623,3.8472988605499268
train,75,22,320.4633014055871,14.56651370025396,24.070485474229958,285.7149335705342,34.45972791629401,3.4780303835868835
train,76,22,461.82551795716074,20.992068998052762,25.3399372953805,387.14335708535975,31.77359875315648,3.5247890949249268
train,77,22,275.8193444410105,12.537242929136843,19.691604849365497,309.3125126807468,16.57902598213849,3.3140939712524413
train,78,22,550.5316435350164,25.024165615228025,30.347241706175172,282.8758893288415,40.70001272037032,3.3838226199150085
train,79,22,487.6325592279203,22.165116328541828,19.33041139554714,420.3603853262616,44.05068419251228,3.4799026012420655
train,80,22,220.647506603432,10.029432118337818,14.97693099423311,268.09716671294456,37.53986349927141,3.4570379853248596
train,81,22,511.08669200424,23.231213272919998,17.633912051908958,423.0395112029227,43.19400182600266,3.4203503727912903
train,82,22,301.2973793216446,13.695335423711118,23.445762997814406,357.6097235272371,4.519601806132484,3.21294903755188
train,83,22,351.83327155377225,15.992421434262374,37.40423150229436,334.78608998849063,7.725211501862075,2.850834310054779
train,84,22,365.5087756251666,16.61403525568939,18.77180111481148,358.9115116636179,5.9764510301465466,3.1531701564788817
train,85,22,427.9071081961229,19.450323099823766,23.28983183887995,380.6965469903753,15.6542237408906,3.147623658180237
train,86,22,312.9025667800927,14.222843944549668,15.795374527498215,301.79255296678923,15.987773222026734,3.1807679533958435
train,87,22,223.79442010455304,10.172473641116047,16.048850176076353,319.69967256121583,14.617442211574481,3.1140012741088867
train,88,22,395.241147347941,17.965506697633682,31.592766873284667,319.4101530852909,28.484980301254843,3.055427372455597
train,89,22,371.2410913014246,16.874595059155663,13.262212321930713,373.7039173606922,40.307302283100455,3.0950119972229
train,90,22,307.23720439983543,13.96532747271979,16.299040494450338,369.5839057443936,25.544095572569386,3.070632517337799
train,91,22,346.661297194013,15.757331690636953,34.72421551107275,365.0259054867837,26.737232519033903,2.868274509906769
train,92,22,434.98999567687486,19.77227253076704,24.382959513383053,366.88542751513836,17.921401006963915,3.101209020614624
train,93,22,255.51730994398946,11.614423179272249,33.370380717797666,351.22491890826007,43.289177120596726,3.1687265038490295
train,94,22,496.49794218857653,22.56808828129893,21.501691900039106,400.53505942376546,42.866811913101536,3.085375356674194
train,95,22,516.3503237975106,23.47046926352321,27.88152407947103,349.47012789934166,19.768235189883267,3.328112006187439
train,96,22,413.762148874349,18.8073704033795,19.838401268492312,353.510615299461,7.0105991325628665,3.5775290727615356
train,97,22,470.86532146633226,21.40296915756056,21.985104461817613,406.86873802060165,34.33611861471801,3.582562780380249
train,98,22,283.2083605796718,12.873107299075993,14.631791776479867,293.7652960645212,6.906225732209646,3.22949081659317
train,99,22,260.7182790069548,11.85083086395249,19.436183191102092,238.65649193840258,20.821334366456327,3.149985980987549
train,100,22,344.4758380379228,15.657992638087402,31.779139728726605,372.6562354325658,36.92154994812383,3.2043574452400208
train,101,22,373.0573708572418,16.957153220783717,26.89235190974372,381.6965997040702,13.597452318589378,3.385523796081543
train,102,22,253.2020454311057,11.509183883232076,23.743503434243195,331.1114541660621,5.0223651976012755,3.29885196685791
train,103,22,182.4952489051442,8.295238586597463,20.922465794975775,248.2470087800497,32.60928742486094,3.183949887752533
train,104,22,315.2435123680639,14.329250562184722,32.10389076594013,304.65036897183177,22.66601903433868,3.0232009887695312
train,105,22,278.46571256759563,12.657532389436167,20.340889183188164,294.3021495756139,30.63297617187336,3.147747755050659
train,106,22,285.47943346252276,12.976337884660126,26.747816740706035,400.64520109198463,16.909430263022834,3.3944321870803833
train,107,22,111.9138876706348,5.086994894119763,19.96710629250478,285.7596739893507,25.97928196419613,3.255332279205322
train,108,22,319.961323185485,14.543696508431138,18.579917399199477,323.8894676690911,21.536239242965028,2.998349130153656
train,109,22,629.626561922749,28.619389178306776,33.23242408563313,281.2224846085289,18.249996162891513,3.1536451816558837
train,110,22,397.59824356908206,18.072647434958277,18.34609597670211,423.074288534009,44.17013336419316,3.205816090106964
train,111,22,164.36403348974864,7.4710924313522105,12.80627891324654,274.9738290141108,24.724816073864808,3.30451637506485
train,112,22,405.40225970993214,18.42737544136055,26.413383795753603,264.50331001324105,15.085550186588387,3.3093793392181396
train,113,22,408.9821217201578,18.590096441825356,24.985919417131274,331.1834682776957,39.521663028071934,3.1102123260498047
train,114,22,166.34934917804128,7.561334053547331,21.623943299387395,367.9654092702144,32.616036544915026,3.196813774108887
train,115,22,289.839524857433,13.174523857156043,18.921565571153117,352.7355804458966,29.80983693233676,3.1265100836753845
train,116,22,361.24312321331166,16.420141964241438,26.56054713769565,384.123878127451,37.72533031012476,3.4803068041801453
train,117,22,430.839844231798,19.583629283263544,20.27038564851969,393.03674991565936,41.24048310865301,3.8171481132507323
train,118,22,94.5905354509875,4.299569793226705,15.41788576069914,209.13405248389097,40.4649455030803,3.8141883611679077
train,119,22,353.9191646047871,16.08723475476305,21.630303140622846,421.5346058518747,33.20928895622233,3.960767698287964
train,120,22,639.4578301427509,29.066265006488678,31.137449438982415,458.7172756468176,44.20304832449434,3.6090933680534363
train,121,22,341.6352177768352,15.52887353531069,25.757593190456223,348.73129956990107,27.662368515458365,3.8153032660484314
