split,episode_idx,n_steps,total_cost,mean_step_cost,std_step_cost,total_trade_cost,total_liquidation_cost,mean_loss
train,0,22,436.99717319262436,19.863507872392017,23.280428544980325,506.6785400143922,25.525348318492558,
train,1,22,413.2933692144873,18.78606223702215,35.82458442840314,289.67061012171564,4.447842101764797,
train,2,22,336.95221521202194,15.316009782364631,21.18827903264027,414.1302571328206,12.866267005746137,
train,3,22,226.98331724541424,10.317423511155193,15.07547682342305,270.5770202242193,8.844428525528448,
train,4,22,312.5746453322423,14.207938424192832,16.139691405280818,329.74718011446646,8.214506962438362,
train,5,22,331.39049072675806,15.063204123943546,29.15661415500343,305.5160014739347,35.72604078854666,
train,6,22,337.4256310213592,15.337528682789054,30.27177483043689,267.6995072596205,32.842889858723225,
train,7,22,368.09947471083717,16.73179430503805,23.310268803910613,339.8831290435183,5.226429156406775,
train,8,22,483.82922303003403,21.992237410456095,30.134813503617544,385.44003180402245,20.960214375701025,
train,9,22,188.08583541663745,8.549356155301702,22.992608705686198,281.6608801056097,28.483079244279484,
train,10,22,376.3413773746068,17.10642624430031,26.538112100906986,390.4464131744258,38.2954424329513,
train,11,22,232.79563007782062,10.581619548991846,17.004175434508095,391.4342368671946,17.645267172936826,
train,12,22,372.2581347824834,16.9208243082947,26.40754950809786,335.6687927216489,12.154952194014014,
train,13,22,470.25115886164645,21.375052675529382,36.595998093902324,335.38657213384465,5.405836592083493,
train,14,22,547.4765929814816,24.885299680976438,18.87101667888753,372.9163551377517,21.155589328834704,
train,15,22,388.3636644278347,17.65289383762885,25.653267321874416,366.9790986219701,14.292552798710625,
train,16,22,399.74365336672474,18.17016606212385,29.522320187905038,280.1830520485084,4.701830884646565,
train,17,22,520.2368916200915,23.647131437276887,27.223713807006217,359.1502166646639,27.17165206932872,
train,18,22,384.15523847828126,17.461601749012786,22.565399758362407,379.10506672477806,34.78198117535915,
train,19,22,233.52482964178446,10.614764983717476,19.218361396240546,268.68799104754004,26.12169888720996,
train,20,22,405.3199272912218,18.4236330586919,26.59268966856626,377.3539030673517,45.785488949532045,
train,21,22,417.27987603435867,18.96726709247085,27.168183983408664,298.17374046096074,29.414141910659875,
train,22,22,451.9965877061097,20.545299441186806,27.376336651674624,343.96140139026846,32.67607907849359,
train,23,22,413.01629235351976,18.773467834250898,20.39220033229707,320.41328879581573,25.43263769898208,
train,24,22,349.51914139671254,15.88723369985057,18.16862978242682,301.4698111202856,8.586058043483852,
train,25,22,488.8239312976248,22.21926960443749,31.97011588056182,322.4394797621245,1.5145071498825518,
train,26,22,487.6427274337941,22.16557851971791,37.345498564038714,335.9230274689356,45.662723054753314,
train,27,22,459.61055989957373,20.891389086344258,34.814379412344394,345.918518859582,40.514745779755685,
train,28,22,328.2201086593553,14.919095848152512,20.91640166988446,391.8743032151083,8.693974761050042,
train,29,22,459.3903136465167,20.881377893023487,30.47720876016838,383.45520399204344,37.97438227595933,
train,30,22,371.2217744997856,16.87371702271753,39.43421282109082,268.2625169826256,18.862512911270827,
train,31,22,308.5853272490476,14.026605784047621,17.024353906383453,364.2076124733938,31.218975184332,
train,32,22,301.71005526832704,13.714093421287592,12.325528474536744,343.4295749158964,28.427948801675036,
train,33,22,172.99341455134044,7.863337025060928,11.750603409386288,239.71567143944975,4.116476327029721,
train,34,22,262.9892145510151,11.954055206864322,18.79420078545585,333.57967788721027,36.1273710853262,
train,35,22,248.52131796623075,11.29642354391958,26.589694635646445,304.17212716471334,6.473665297417113,
train,36,22,438.09573179503303,19.913442354319685,15.884262858071889,449.2177991271723,16.248568085893773,
train,37,22,395.12956799805994,17.960434909002725,23.875276162213336,413.15125873074874,30.03969951546291,
train,38,22,233.25103483709412,10.60231976532246,15.080228750676888,280.79270539248745,32.13656172337296,
train,39,22,274.2541852848799,12.466099331130906,23.296515932403594,305.0064398394342,32.22049421087813,
train,40,22,367.44985677315515,16.702266216961597,28.25328556363424,328.7755574497819,31.944778215819706,
train,41,22,466.0562763839324,21.184376199269654,25.267374116290693,323.01837564897176,8.663096919506499,
train,42,22,692.2227339223253,31.46466972374206,28.57952723187558,408.7478292125397,15.353572836916781,
train,43,22,384.92672514978824,17.496669324990375,15.521494549151916,435.21422319594126,30.85499443420935,
train,44,22,141.30414777219949,6.42291580782725,21.969998654216777,384.4775911757485,12.920998815026204,
train,45,22,449.963662196337,20.452893736197133,21.288316706493266,385.650221593121,4.308940551064294,
train,46,22,756.4086334565293,34.38221061166042,42.56037314289207,413.21077903953477,11.81225427407147,
train,47,22,314.9963657021334,14.318016622824246,12.988633805414436,361.3025080834478,30.689457508404367,
train,48,22,597.1755136762664,27.144341530739386,27.65424856654641,401.07950675514564,35.15700773053922,2.7792277336120605
train,49,22,383.5857119377305,17.435714178987748,20.086026351867016,371.42522686615644,36.915810126259935,4.54672474861145
train,50,22,408.12893862275837,18.551315391943564,23.381364326723823,350.3699151151655,25.959210580361475,6.941806077957153
train,51,22,386.8355668568301,17.58343485712864,19.30348696249547,295.53378693128786,39.544766105700845,26.81402897834778
train,52,22,344.4864276194541,15.658473982702459,27.484970609659257,289.28774198068703,17.34659035620889,34.668791961669925
train,53,22,569.3679571317493,25.88036168780679,19.193179868117294,450.51725594768345,37.917012945704165,21.53780698776245
train,54,22,391.22637081723593,17.783016855328906,33.02070596102777,291.4587719845874,17.196691237428055,22.732284164428712
train,55,22,325.6627089681318,14.802850407642355,26.5346861109828,302.52100794418027,23.126785372334986,29.79583740234375
train,56,22,503.2986232971902,22.877210149872283,32.76501781183117,406.7367294573935,27.72055576751823,26.036450386047363
train,57,22,398.69412291065925,18.12246013230269,26.50220580123013,416.7918482581601,28.41487366917342,23.629064273834228
train,58,22,340.1278410200823,15.460356410003742,20.632031399788872,377.97801912551006,34.33332331993649,25.607186198234558
train,59,22,198.01332736566442,9.000605789348384,30.578092990380007,292.3786541418088,13.021842840165514,23.265302848815917
train,60,22,251.72458457496037,11.442026571589109,17.950772889703526,288.95318991271,22.3588642455853,26.154003381729126
train,61,22,224.70750052860694,10.21397729675486,25.544297814329834,361.36810601260004,25.080248519378948,29.693552017211914
train,62,22,232.43180905602608,10.565082229819367,26.626006648484783,361.46505262443645,34.1630476996589,19.2504581451416
train,63,22,368.2054837123268,16.736612896014854,15.441399681549576,436.97793382577606,43.983792931017476,28.099617958068848
train,64,22,370.1193546884514,16.823607031293246,32.825163376753046,313.3757419292514,7.484159692367709,23.928147506713866
train,65,22,290.52894030988386,13.20586092317654,19.863985330710673,325.73245489932424,6.7642772316840905,20.821927070617676
train,66,22,207.71586169225662,9.441630076920756,27.128693261392982,272.08017715923114,13.873240328323533,24.36164903640747
train,67,22,416.7559426499855,18.943451938635707,38.91128832901713,331.2178305403148,10.340932055635127,23.675697135925294
train,68,22,476.26931155500756,21.64860507068216,24.979580198224113,380.191955425152,38.077009151570294,24.735057950019836
train,69,22,400.0192766344266,18.182694392473934,21.80101237546791,335.40570115326113,39.62268802002858,21.517013263702392
