         1296287048 function calls (753878407 primitive calls) in 394.890 seconds

   Ordered by: cumulative time
   List reduced from 7269 to 60 due to restriction <60>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   377622    0.704    0.000    5.764    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/_dynamo/eval_frame.py:1240(_fn)
  2378626    5.377    0.000    5.377    0.000 {built-in method torch.relu}
   377619    1.460    0.000    4.779    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/optim/optimizer.py:1027(zero_grad)
   377619    2.661    0.000    4.359    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/optim/adam.py:139(_init_group)
        3    0.008    0.003    4.203    1.401 /Users/alexd/Documents/GitHub/deep-hedging/src/persistence/run_store.py:65(save_result)
13468518/3524472    3.367    0.000    3.939    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/nn/modules/module.py:2837(named_modules)
 62051826    3.834    0.000    3.834    0.000 {method 'append' of 'list' objects}
   755238    0.559    0.000    3.585    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/utils/_contextlib.py:120(decorate_context)
   755238    1.019    0.000    3.575    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/autograd/profiler.py:860(__exit__)
  2265714    3.366    0.000    3.366    0.000 {method 'mul_' of 'torch._C.TensorBase' objects}
        1    0.042    0.042    3.336    3.336 /Users/alexd/Documents/GitHub/deep-hedging/src/orchestrator.py:54(test)
  2265714    3.327    0.000    3.327    0.000 {method 'add_' of 'torch._C.TensorBase' objects}
 16111744    2.168    0.000    3.079    0.000 /opt/homebrew/Cellar/python@3.14/3.14.0_1/Frameworks/Python.framework/Versions/3.14/lib/python3.14/random.py:500(uniform)
   377619    2.849    0.000    2.849    0.000 {built-in method torch._foreach_norm}
  2265714    2.812    0.000    2.812    0.000 {method 'addcdiv_' of 'torch._C.TensorBase' objects}
  2265714    1.497    0.000    2.801    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/optim/optimizer.py:91(_get_value)
  2265714    2.775    0.000    2.775    0.000 {method 'addcmul_' of 'torch._C.TensorBase' objects}
  2265714    2.671    0.000    2.671    0.000 {method 'lerp_' of 'torch._C.TensorBase' objects}
  5198336    1.629    0.000    2.651    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/autograd/grad_mode.py:184(__init__)


