split,episode_idx,n_steps,total_cost,mean_step_cost,std_step_cost,total_trade_cost,total_liquidation_cost,mean_loss
train,0,252,990.4454143939464,3.9303389460077236,4.865705008867655,1090.225019637343,4.524514968469179,177155.65353855895
train,1,252,1206.6522532694755,4.788302592339189,4.243070941983199,1189.8324053026276,5.07324015653706,4094572.385522581
train,2,252,1058.0885597045367,4.198764125811653,12.085309532408132,928.6790237012269,3.903565666781012,40255633.44667536
train,3,252,1330.2625323166224,5.278819572685009,6.036492231450605,1308.8868923059292,12.78073831640023,56177119.309523806
train,4,252,1175.824932564287,4.665971954620186,6.343921770558105,1202.078871495964,12.32239611133644,18606840.009920634
train,5,252,1227.847579597994,4.8724110301507695,8.50551151188636,1145.5420273530074,11.072933037341613,13961428.696924603
train,6,252,1216.4332375644317,4.8271160220810785,6.904498211508927,1045.5407624385255,16.360431484926195,28490623.699900795
train,7,252,826.4748892170267,3.2796622587977247,7.248758285234035,752.6832379573773,10.335270029331356,47469127.23809524
train,8,252,792.9379987178387,3.1465793599914234,4.065891722989006,899.1583487519526,11.75390274338509,44663693.734126985
train,9,252,734.3101636343159,2.9139292207710947,7.734788614178594,886.1327723439204,12.681475399848786,37800795.027777776
train,10,252,1087.4289851061258,4.315194385341768,4.719854886556319,1023.9766930782512,3.619768456850212,52849679.134920634
train,11,252,841.740070997505,3.3402383769742263,7.852295982520955,729.5372264043277,7.234152828647563,37052220.397321425
train,12,252,698.7225311979628,2.772708457134773,8.70410671223519,800.7855184465835,5.933660502496625,37842286.9583779
train,13,252,820.8851774779718,3.257480863007825,5.192268067950311,937.0986435313054,5.742785975098586,58080936.841629274
train,14,252,925.8465906654952,3.673994407402759,5.476117856619795,973.2578526285984,13.707457656247408,45824466.41101752
train,15,252,885.6393901623071,3.5144420244535994,11.009775963387744,793.5796610249067,5.425587756268733,34531129.28049045
train,16,252,805.9782817123134,3.1983265147314026,4.8971740220431625,829.2018977096021,4.416615232708031,69701565.09292845
train,17,252,813.9850000032704,3.2300992063621843,7.370401263779719,798.5460008143447,2.462615570124156,37075072.05912854
train,18,252,929.8742627404827,3.689977233097154,6.957616703424128,917.5415023597092,9.0222687236694,60513769.91484918
train,19,252,740.6296509926913,2.939006551558299,5.7110678780860376,760.9992905195475,11.660915267034376,59223500.526435
train,20,252,599.3553319566745,2.378394174431248,4.2209120496124095,656.2570991012145,12.32930919084461,98008532.40767996
train,21,252,687.0903426597343,2.7265489788084696,8.538943510527345,632.1957766838868,5.492915432520603,97876315.28505549
train,22,252,677.5185979315766,2.688565864807843,7.975827215117927,541.8249520658424,0.013627925576102207,98276458.10199846
train,23,252,504.2632355903971,2.001044585676179,6.8282834618074695,500.0254560431762,4.6738411863628455,110983408.3743199
train,24,252,432.56402646763377,1.7165239145541022,6.551375298865177,577.1191108526,2.0483525862610414,114526846.94232275
train,25,252,672.5441509797781,2.668825995951501,12.48374775524029,599.6690588198414,0.0,127926951.13108414
train,26,252,504.4400153357167,2.0017460926020503,4.02619837369334,572.4605037314689,1.2612259602215676,128446927.26626441
train,27,252,418.065947226312,1.658991854072667,4.8002655790493485,417.01169452403064,0.3398636756280561,103219772.99131557
train,28,252,409.92143437578574,1.6266723586340706,3.8235037555531024,525.3217547832926,0.3925201861719958,95680889.07119411
train,29,252,853.0422513998366,3.385088299205701,17.166662150682885,725.8656718781199,6.639723252781769,87408407.78247264
train,30,252,579.0847626872174,2.297955407488958,6.662561116343167,551.8373031755422,5.1470527271072894,57184541.627197266
train,31,252,746.8945619906642,2.9638673094867625,8.99179025522114,533.4028187117713,1.0220509591220606,75729411.31069413
train,32,252,427.57406006102804,1.6967224605596352,5.873018092242507,423.6917476629903,1.9240458095460327,97178883.3261215
train,33,252,448.301030769382,1.7789723443229444,3.288462062802841,524.39644826303,6.248699256512729,93479473.51714022
train,34,252,434.87398057151887,1.7256903990933286,6.30426333049513,465.56261012609554,1.4134228947579968,80144191.21058097
train,35,252,446.46283334262034,1.771677910089763,4.258249915610415,468.462120592798,9.078464277300673,73490094.24690755
train,36,252,498.37927394688063,1.9776955315352405,3.240126947113433,594.240469743603,12.91386918136875,70815665.19951327
train,37,252,526.0660209093801,2.0875635750372226,5.590204357147217,496.6680070707688,12.444369502524829,82165429.80645461
train,38,252,547.0472111812918,2.1708222665924275,10.905166942807236,449.84489152650906,6.386205343906183,163236071.67045665
train,39,252,270.2773000432404,1.0725289684255572,3.6122170781606666,370.3331804096029,8.722139117054217,236100284.43480283
train,40,252,319.3060499060037,1.2670874996269987,5.3394253050102405,308.47972332587545,2.941654120911685,274183865.9663938
train,41,252,381.49919258753584,1.513885684871174,9.98536752258246,414.54113668047074,7.243296248389648,240817060.71640936
train,42,252,227.66925005514543,0.9034494049807359,4.784633300377514,314.7140635209986,1.577525293245426,328938463.7202381
train,43,252,451.7009770842122,1.7924641947786197,7.6681371532302744,335.3575371198004,8.952284283338019,478069685.49206346
train,44,252,321.18271899638256,1.2745345991919945,3.9874557395370562,390.22342706534226,1.0560033747529851,442146552.1904762
train,45,252,201.14868862259394,0.7982090818356902,4.340172490424375,307.0002349491731,9.349169108564615,383587137.51026165
train,46,252,446.71295177016185,1.7726704435323883,3.8171341407893706,429.8986217236436,13.303185018373794,444351974.00990516
train,47,252,255.48917065396364,1.0138459152935066,3.629238046285379,279.88304341526594,0.5004521729407028,356701318.24268353
train,48,252,299.5772357405035,1.1887985545258075,5.1147172894713915,453.2293457608256,0.2718222404024235,388938873.89163256
train,49,252,440.1944211992033,1.7468032587269973,4.0734239717483485,367.1001859041981,0.1796498091237652,335637160.14595735
train,50,252,336.26907716672673,1.3344010998679634,3.4544360082225585,387.74849499848847,14.396658303493568,318709453.4627046
train,51,252,386.426825008694,1.5334397817805319,5.595652981709506,299.1135404226613,0.17827208215555354,320311648.984127
train,52,252,310.7197379450462,1.2330148331152626,3.369352658659499,370.1459994881735,12.909025187644424,300878753.2797619
train,53,252,707.5672188052084,2.807806423830192,11.148243103733565,486.0590374526708,0.7424261339064052,314608140.18179566
train,54,252,408.0469272865648,1.6192338384387495,3.7004939601777296,424.68724842721116,12.599515683583647,392958496.53968257
train,55,252,454.58338321053577,1.8039023143275228,15.648058725755739,328.9130114840387,6.19520953436804,448707118.79303074
train,56,252,185.08649168441724,0.7344702050968938,3.9723907412450807,344.6855230620795,0.02878910961365307,434169639.8955853
train,57,252,291.7802689558738,1.1578582101423565,2.7243423453901263,315.59577060856395,12.68523635638134,370884289.9285714
train,58,252,295.03026194666245,1.170755007724851,4.981078966244914,262.65837737278537,9.973392324860386,291831214.91006327
train,59,252,260.07544118083786,1.0320454015112612,3.5113026200982556,295.715566628427,12.402074880100594,255788198.79789805
train,60,252,555.6966827691685,2.20514556654432,10.092561431436915,232.82070221082265,8.473396870834064,319027468.3324963
train,61,252,246.68527429428025,0.9789098186280962,7.370238047493851,304.96430926856715,12.037016115849319,328248217.81922746
train,62,252,183.0301368308559,0.7263100667891107,6.740186124657703,260.11499957513917,11.973374640324337,297184870.9180928
train,63,252,292.5072040578411,1.160742873245401,3.2359415976358608,279.31262806327703,14.644559700819944,289963285.62262833
train,64,252,102.2451745343247,0.4057348195806536,5.399568968901266,250.8474580556126,11.283096501769089,341887370.6359747
train,65,252,257.33674805289013,1.0211775716384528,6.05063673177119,229.94145176513496,12.976469648412532,271821363.7224392
train,66,252,202.0687817990904,0.8018602452344857,2.698622087821833,235.18965816934343,13.562308186921449,174808590.0857825
train,67,252,216.0952402317563,0.8575207945704616,2.134731606480929,271.53351713797304,6.57159141815731,139790227.30341643
train,68,252,265.82444175437297,1.0548588958506864,2.4227544791986007,282.04251050812564,6.875734971305292,87407512.61300223
train,69,252,168.13275527573265,0.6671934733163994,4.113388408371345,260.22828848521766,4.608376033721477,51470247.8500744
train,70,252,283.72562245439013,1.1258953271999608,5.909548061584265,288.4681233847366,6.772165718075952e-05,25727354.533978175
train,71,252,34.2991319368638,0.1361076664161262,5.55179749245939,126.78083472787215,10.48560870506456,75648383.51357886
train,72,252,214.37963388113022,0.8507128328616279,3.7029580254551604,227.21183084123612,13.661349397536881,97171354.89921255
train,73,252,314.68806216190615,1.2487621514361356,11.89094168716749,293.50041200239406,14.379604244734109,82191884.8046875
train,74,252,-8.464391655477066,-0.03358885577570264,6.298219812465902,187.92561479230258,11.973041380016022,96552711.37152778
train,75,252,-24.548232609118138,-0.09741362146475452,9.143946725701797,118.24843323402085,11.139774729779543,94888123.88259548
train,76,252,244.82151591457986,0.9715139520419835,3.6160718601218886,237.980545019335,11.605906565013726,84585921.36222719
train,77,252,66.21612627771245,0.2627624058639383,3.8798450981673906,164.73522426140798,12.624521451378612,72329257.89326017
train,78,252,81.48745820650299,0.3233629293908849,4.35735770642901,105.67160674474009,11.750412929966764,61781859.66985987
train,79,252,234.39698762599758,0.9301467762936413,9.900587844071271,178.89481587151863,10.736298820246327,34278603.20300099
train,80,252,100.34560150481872,0.39819683136832823,4.543830150941631,182.2698287056605,12.861726091973619,118365192.62992932
train,81,252,458.32050563879505,1.818732165233314,14.298258711138102,140.96389358212915,8.792747866449503,42576888.543371774
train,82,252,275.02621542275693,1.0913738707252258,12.647325733797414,116.60252384322678,9.604990807654524,18731082.605561756
train,83,252,171.7299169171681,0.6814679242744767,2.953320447700425,135.27121053166331,9.30070282451804,10202928.350477431
train,84,252,95.72829040344156,0.3798741682676252,1.6565983904184602,129.79213822552796,4.7711734812363,20119157.165039062
train,85,252,75.79396667068767,0.3007697090106653,1.704256030247018,153.36405824687188,10.569982704233936,19461031.28093998
train,86,252,104.27414927565964,0.413786306649443,4.330501292255362,188.72861406274185,12.701781629254462,8282159.69890873
