         431627984 function calls (254882595 primitive calls) in 137.287 seconds

   Ordered by: cumulative time
   List reduced from 7271 to 60 due to restriction <60>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   791248    0.333    0.000    2.231    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/nn/functional.py:1712(relu)
   125622    0.244    0.000    2.021    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/_dynamo/eval_frame.py:1240(_fn)
   791248    1.818    0.000    1.818    0.000 {built-in method torch.relu}
   125619    0.521    0.000    1.680    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/optim/optimizer.py:1027(zero_grad)
   125619    0.917    0.000    1.501    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/optim/adam.py:139(_init_group)
4480518/1172472    1.183    0.000    1.381    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/nn/modules/module.py:2837(named_modules)
 20773105    1.337    0.000    1.337    0.000 {method 'append' of 'list' objects}
   251238    0.357    0.000    1.257    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/autograd/profiler.py:860(__exit__)
   251238    0.194    0.000    1.239    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/utils/_contextlib.py:120(decorate_context)
        3    0.002    0.001    1.232    0.411 /Users/alexd/Documents/GitHub/deep-hedging/src/hedging_result.py:91(step_frame)
        1    0.016    0.016    1.182    1.182 /Users/alexd/Documents/GitHub/deep-hedging/src/orchestrator.py:54(test)
   753714    1.157    0.000    1.157    0.000 {method 'mul_' of 'torch._C.TensorBase' objects}
   753714    1.150    0.000    1.150    0.000 {method 'add_' of 'torch._C.TensorBase' objects}
     4011    0.005    0.000    1.062    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/pandas/core/frame.py:702(__init__)
     4000    0.007    0.000    1.061    0.000 /Users/alexd/Documents/GitHub/deep-hedging/src/hedging_result.py:56(step_frame)
  5359744    0.734    0.000    1.047    0.000 /opt/homebrew/Cellar/python@3.14/3.14.0_1/Frameworks/Python.framework/Versions/3.14/lib/python3.14/random.py:500(uniform)
     4001    0.027    0.000    1.043    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/pandas/core/internals/construction.py:375(dict_to_mgr)
   125619    0.992    0.000    0.992    0.000 {built-in method torch._foreach_norm}
   753714    0.979    0.000    0.979    0.000 {method 'addcdiv_' of 'torch._C.TensorBase' objects}


