split,episode_idx,n_steps,total_cost,mean_step_cost,std_step_cost,total_trade_cost,total_liquidation_cost,mean_loss
train,0,252,915.9258582498675,3.6346264216264577,4.774827325408814,1056.407980330173,5.4399376404256765,1.8821624908447265
train,1,252,1158.049383101215,4.595434059925457,6.364547918385316,1235.6022234987126,1.7123739692935238,3.82157969049045
train,2,252,788.7017257167137,3.129768752844102,8.676073625316281,894.7924679960307,5.66124551018611,100987.39834218366
train,3,252,1462.9582109374878,5.805389725942412,5.470586195863398,1323.904824819724,2.824737286356398,5285400.426273232
train,4,252,1443.5362184591236,5.728318327218744,7.930140709238034,1331.81362168947,4.918985903358054,6700557.466726515
train,5,252,1382.2053888196472,5.484942019125584,8.841004914458262,1101.3659307539633,12.974019127926155,8238306.502852122
train,6,252,1125.840544969487,4.467621210196376,9.15657148016193,997.3297039382079,9.432676414332258,9634521.724688211
train,7,252,886.7379720869073,3.5188014765353466,7.629671059507822,835.5762056253382,6.07685699042882,2329416.8500034395
train,8,252,804.4404795995359,3.1922241253949837,5.049780469784587,891.5114163115246,12.394731392337698,5404012.224412221
train,9,252,891.0319313163754,3.5358409972872042,7.5984069834054715,1006.0726771949653,6.254142933300849,12176561.576140873
train,10,252,1019.1601744796332,4.044286406665211,4.776539198884765,951.1902284588572,5.481026406750539,7271130.893033951
train,11,252,995.092770206696,3.9487808341535557,9.129974059364706,820.2359545379866,4.253889196843298,8166464.027628097
train,12,252,432.00934875895814,1.714322812535548,8.267379416646857,697.9733717677798,0.12600919535627397,9972592.710820274
train,13,252,947.0891963739365,3.758290461801335,5.602926362063222,952.0558117509778,11.845956118494822,14074921.264797635
train,14,252,1041.943574162512,4.134696722867111,7.947139178026686,1030.8084915798624,12.12100539699588,17069645.468699623
train,15,252,733.8507302308913,2.9121060723448067,12.331893455462852,652.9095651762764,3.6885972192586935,46824578.76436361
train,16,252,675.5196793682084,2.680633648286541,4.1193349386356095,702.15116293133,7.617248267963783,84232665.75294518
train,17,252,779.9102491602978,3.0948819411122925,7.45364464251129,669.4455811047462,7.054120737289877,72552042.53775267
train,18,252,895.3233315025141,3.5528703631052143,4.595307384378566,933.1831479645651,2.8899524723089285,59220330.31206791
train,19,252,814.4002807673389,3.2317471459021383,7.817604610262879,859.7118533935759,1.4825213197430263,5546548.424982949
train,20,252,965.5784005324372,3.8316603195731633,5.463658245467407,924.4334147248305,13.368146879324527,1521839.201336573
train,21,252,920.9824041549209,3.6546920799798444,7.643192046313968,669.5710653331801,2.4832564078288453,848266.3855154855
train,22,252,749.0964095225776,2.9726047996927685,7.782403805345939,712.1842068663652,1.1998396389825265,391648.97296820744
train,23,252,527.5336560828922,2.093387524138461,6.172429231744588,525.0918634173229,7.715730120677817,210443.38371543278
train,24,252,823.7494211532057,3.268846909338118,7.4851575545043385,731.8550413130866,10.493078298305624,10835.786677284847
train,25,252,795.0179353279476,3.154833076698205,10.468091945325623,629.044829496209,2.5526909892939447,24867.40657358321
train,26,252,590.9669501018959,2.3451069448487933,5.2064322639458815,621.6953393440303,6.491537727452351,1221326.3134629992
train,27,252,494.69172758254456,1.9630624110418435,3.8339648152857615,553.7893597624925,0.6971887998579164,1345175.2556578622
train,28,252,545.432452663269,2.1644144946955124,4.640228882708224,661.4160787282979,4.016944936800622,1820469.7191336495
train,29,252,734.6522266326166,2.9152866136214945,11.936861860416311,812.4902448870224,0.9960793776381764,5588733.364405072
train,30,252,696.4712793582364,2.76377491808824,7.4769208772371964,842.5994326326038,1.5708554473455985,26556639.945014104
train,31,252,973.4981244127986,3.8630877952888834,8.943414875511493,840.2198271125293,10.834554057387603,30233505.296999007
train,32,252,787.9402787291942,3.1267471378142626,6.215150917208284,728.9424858340793,6.898236852224572,21517494.01135835
train,33,252,839.5402709157607,3.3315090115704793,5.413005806327694,743.2481913878125,2.362337889154742,36210741.96406095
train,34,252,755.5689518226411,2.998289491359687,5.825515911951966,657.998704037713,8.572529065777774,32642755.004169766
train,35,252,621.0430363288544,2.46445649336847,3.8726271327357322,719.0681905935191,0.8147171708414701,46744387.42127046
train,36,252,724.5799421262063,2.8753172306595487,4.77892832325092,665.0277297010786,5.971386601300128,38453973.14011734
train,37,252,645.9376084010643,2.563244477782001,6.41443268094071,612.1899522050767,11.924372517097838,54726962.21967231
train,38,252,601.7038937200057,2.3877138639682767,7.313819979673005,613.3385296760814,7.941659464615318,67809393.32440476
train,39,252,420.7898204760521,1.6698008749049689,4.137713958422836,429.314610500561,9.442091230436287,64799925.54578218
train,40,252,437.88007607599394,1.7376193495079126,3.9675397254228892,533.6805712141702,5.565142700089038,54967833.44319274
